unit_id	collection	url	dir_segment	study	run	n_unique_sequences	Species	Isotype	Chain	Disease	Vaccine	Subject	Age	Longitudinal	BSource	BType	Author	detail_status	detail_attempted
Goldstein_2019/csv/SRR9179280_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179280_paired.csv.gz	csv	Goldstein_2019		2407	mouse_BALB/c	All	Paired	None	None	Mouse-1	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179281_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179281_paired.csv.gz	csv	Goldstein_2019		3188	rat_SD	All	Paired	None	None	Rat-2	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179282_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179282_paired.csv.gz	csv	Goldstein_2019		3513	rat_SD	All	Paired	None	None	Rat-2	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179283_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179283_paired.csv.gz	csv	Goldstein_2019		2018	mouse_BALB/c	All	Paired	None	None	Mouse-2	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179284_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179284_paired.csv.gz	csv	Goldstein_2019		1700	mouse_BALB/c	All	Paired	None	None	Mouse-2	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179285_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179285_paired.csv.gz	csv	Goldstein_2019		2111	mouse_BALB/c	All	Paired	None	None	Mouse-2	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179286_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179286_paired.csv.gz	csv	Goldstein_2019		1746	mouse_BALB/c	All	Paired	None	None	Mouse-2	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179287_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179287_paired.csv.gz	csv	Goldstein_2019		1085	rat_SD	All	Paired	None	OVA	Rat-OVA	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179288_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179288_paired.csv.gz	csv	Goldstein_2019		1085	rat_SD	All	Paired	None	OVA	Rat-OVA	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179289_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179289_paired.csv.gz	csv	Goldstein_2019		1070	rat_SD	All	Paired	None	OVA	Rat-OVA	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179290_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179290_paired.csv.gz	csv	Goldstein_2019		1117	rat_SD	All	Paired	None	OVA	Rat-OVA	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179291_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179291_paired.csv.gz	csv	Goldstein_2019		2400	rat_SD	All	Paired	None	None	Rat-2	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179292_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179292_paired.csv.gz	csv	Goldstein_2019		3305	rat_SD	All	Paired	None	None	Rat-2	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179293_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179293_paired.csv.gz	csv	Goldstein_2019		3457	rat_SD	All	Paired	None	None	Rat-1	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179294_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179294_paired.csv.gz	csv	Goldstein_2019		3285	rat_SD	All	Paired	None	None	Rat-1	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179295_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179295_paired.csv.gz	csv	Goldstein_2019		2463	rat_SD	All	Paired	None	None	Rat-1	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179296_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179296_paired.csv.gz	csv	Goldstein_2019		3276	rat_SD	All	Paired	None	None	Rat-1	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179297_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179297_paired.csv.gz	csv	Goldstein_2019		2956	rat_SD	All	Paired	None	None	Rat-1	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179298_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179298_paired.csv.gz	csv	Goldstein_2019		3285	rat_SD	All	Paired	None	None	Rat-1	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179299_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179299_paired.csv.gz	csv	Goldstein_2019		3131	rat_SD	All	Paired	None	None	Rat-1	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Goldstein_2019/csv/SRR9179300_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Goldstein_2019/csv/SRR9179300_paired.csv.gz	csv	Goldstein_2019		3165	rat_SD	All	Paired	None	None	Rat-1	8-10-Weeks	no	Lymph	Unsorted-B-Cells	Goldstein et al., 2019	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279049_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279049_1_Paired_All.csv.gz	csv	Jaffe_2022		8954	human	All	Paired	SARS-COV-2	None	Donor-2	35	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279050_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279050_1_Paired_All.csv.gz	csv	Jaffe_2022		15196	human	All	Paired	SARS-COV-2	None	Donor-1	45	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279051_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279051_1_Paired_All.csv.gz	csv	Jaffe_2022		11508	human	All	Paired	SARS-COV-2	None	Donor-1	45	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279052_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279052_1_Paired_All.csv.gz	csv	Jaffe_2022		1112	human	All	Paired	SARS-COV-2	None	Donor-1	45	no	PBMC	Plasmablast	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279053_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279053_1_Paired_All.csv.gz	csv	Jaffe_2022		10175	human	All	Paired	SARS-COV-2	None	Donor-1	45	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279054_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279054_1_Paired_All.csv.gz	csv	Jaffe_2022		9723	human	All	Paired	SARS-COV-2	None	Donor-2	35	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279055_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279055_1_Paired_All.csv.gz	csv	Jaffe_2022		5498	human	All	Paired	SARS-COV-2	None	Donor-2	35	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279057_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279057_1_Paired_All.csv.gz	csv	Jaffe_2022		9463	human	All	Paired	SARS-COV-2	None	Donor-2	35	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279058_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279058_1_Paired_All.csv.gz	csv	Jaffe_2022		14965	human	All	Paired	SARS-COV-2	None	Donor-1	45	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279059_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279059_1_Paired_All.csv.gz	csv	Jaffe_2022		13651	human	All	Paired	SARS-COV-2	None	Donor-1	45	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279060_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279060_1_Paired_All.csv.gz	csv	Jaffe_2022		1275	human	All	Paired	SARS-COV-2	None	Donor-1	45	no	PBMC	Plasmablast	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279061_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279061_1_Paired_All.csv.gz	csv	Jaffe_2022		10493	human	All	Paired	SARS-COV-2	None	Donor-1	45	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279062_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279062_1_Paired_All.csv.gz	csv	Jaffe_2022		10486	human	All	Paired	SARS-COV-2	None	Donor-2	35	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279063_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279063_1_Paired_All.csv.gz	csv	Jaffe_2022		4661	human	All	Paired	SARS-COV-2	None	Donor-2	35	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279065_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279065_1_Paired_All.csv.gz	csv	Jaffe_2022		8369	human	All	Paired	None	None	Donor-3	38	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279066_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279066_1_Paired_All.csv.gz	csv	Jaffe_2022		12381	human	All	Paired	None	None	Donor-3	38	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279067_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279067_1_Paired_All.csv.gz	csv	Jaffe_2022		8437	human	All	Paired	None	None	Donor-3	38	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279068_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279068_1_Paired_All.csv.gz	csv	Jaffe_2022		843	human	All	Paired	None	None	Donor-3	38	no	PBMC	Plasmablast	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279069_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279069_1_Paired_All.csv.gz	csv	Jaffe_2022		12228	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279070_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279070_1_Paired_All.csv.gz	csv	Jaffe_2022		11482	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279071_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279071_1_Paired_All.csv.gz	csv	Jaffe_2022		13871	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279072_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279072_1_Paired_All.csv.gz	csv	Jaffe_2022		2592	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Plasmablast	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279073_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279073_1_Paired_All.csv.gz	csv	Jaffe_2022		9757	human	All	Paired	None	None	Donor-3	38	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279074_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279074_1_Paired_All.csv.gz	csv	Jaffe_2022		14334	human	All	Paired	None	None	Donor-3	38	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279075_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279075_1_Paired_All.csv.gz	csv	Jaffe_2022		8945	human	All	Paired	None	None	Donor-3	38	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279076_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279076_1_Paired_All.csv.gz	csv	Jaffe_2022		889	human	All	Paired	None	None	Donor-3	38	no	PBMC	Plasmablast	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279077_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279077_1_Paired_All.csv.gz	csv	Jaffe_2022		11878	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279078_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279078_1_Paired_All.csv.gz	csv	Jaffe_2022		10819	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279079_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279079_1_Paired_All.csv.gz	csv	Jaffe_2022		14005	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Memory-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1279080_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1279080_1_Paired_All.csv.gz	csv	Jaffe_2022		2537	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Plasmablast	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287144_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287144_1_Paired_All.csv.gz	csv	Jaffe_2022		18788	human	All	Paired	None	None	Donor-3	38	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287145_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287145_1_Paired_All.csv.gz	csv	Jaffe_2022		18894	human	All	Paired	None	None	Donor-3	38	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287146_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287146_1_Paired_All.csv.gz	csv	Jaffe_2022		19179	human	All	Paired	None	None	Donor-3	38	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287147_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287147_1_Paired_All.csv.gz	csv	Jaffe_2022		18920	human	All	Paired	None	None	Donor-3	38	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287148_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287148_1_Paired_All.csv.gz	csv	Jaffe_2022		18037	human	All	Paired	None	None	Donor-3	38	no	PBMC	Unsorted-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287149_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287149_1_Paired_All.csv.gz	csv	Jaffe_2022		18048	human	All	Paired	None	None	Donor-3	38	no	PBMC	Unsorted-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287150_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287150_1_Paired_All.csv.gz	csv	Jaffe_2022		16988	human	All	Paired	None	None	Donor-3	38	no	PBMC	Unsorted-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287151_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287151_1_Paired_All.csv.gz	csv	Jaffe_2022		17500	human	All	Paired	None	None	Donor-3	38	no	PBMC	Unsorted-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287152_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287152_1_Paired_All.csv.gz	csv	Jaffe_2022		9336	human	All	Paired	None	None	Donor-3	38	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287153_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287153_1_Paired_All.csv.gz	csv	Jaffe_2022		18942	human	All	Paired	None	None	Donor-3	38	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287154_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287154_1_Paired_All.csv.gz	csv	Jaffe_2022		19839	human	All	Paired	None	None	Donor-3	38	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287155_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287155_1_Paired_All.csv.gz	csv	Jaffe_2022		19303	human	All	Paired	None	None	Donor-3	38	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287156_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287156_1_Paired_All.csv.gz	csv	Jaffe_2022		18273	human	All	Paired	None	None	Donor-3	38	no	PBMC	Unsorted-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287157_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287157_1_Paired_All.csv.gz	csv	Jaffe_2022		17943	human	All	Paired	None	None	Donor-3	38	no	PBMC	Unsorted-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287158_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287158_1_Paired_All.csv.gz	csv	Jaffe_2022		18008	human	All	Paired	None	None	Donor-3	38	no	PBMC	Unsorted-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287159_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287159_1_Paired_All.csv.gz	csv	Jaffe_2022		18256	human	All	Paired	None	None	Donor-3	38	no	PBMC	Unsorted-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287160_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287160_1_Paired_All.csv.gz	csv	Jaffe_2022		18898	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287161_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287161_1_Paired_All.csv.gz	csv	Jaffe_2022		19438	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287162_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287162_1_Paired_All.csv.gz	csv	Jaffe_2022		19229	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287163_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287163_1_Paired_All.csv.gz	csv	Jaffe_2022		19785	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287164_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287164_1_Paired_All.csv.gz	csv	Jaffe_2022		19520	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Unsorted-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287165_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287165_1_Paired_All.csv.gz	csv	Jaffe_2022		19482	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Unsorted-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287166_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287166_1_Paired_All.csv.gz	csv	Jaffe_2022		18755	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Unsorted-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287167_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287167_1_Paired_All.csv.gz	csv	Jaffe_2022		18342	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Unsorted-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287168_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287168_1_Paired_All.csv.gz	csv	Jaffe_2022		19943	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
Jaffe_2022/csv/1287169_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Jaffe_2022/csv/1287169_1_Paired_All.csv.gz	csv	Jaffe_2022		21106	human	All	Paired	CMV	None	Donor-4	50	no	PBMC	Naive-B-Cells	Jaffe et al., 2022	ok	2026-08-05T19:41:05Z
